timestamp,duration,memory
945662,812,177
945812,49,150
945846,30,150
946360,30,150
947307,30,150
947443,49,150
947463,18180,148
947585,49,150
948093,30,150
948125,49,150
948279,30,150
948359,49,150
948389,49,150
948461,30,150
948658,30,150
948766,30,150
948907,49,150
949203,30,150
949435,4022,196
949783,49,150
949910,49,150
950102,1900,375
950250,49,150
950674,30,150
950854,30,150
951260,30,150
951495,30,150
951880,49,150
952192,127,147
952363,10,147
952592,49,150
952664,7373,375
952732,30,150
952828,49,150
953027,30,150
953137,30,150
953536,49,150
953739,49,150
953986,93,203
954706,30,150
954934,30,150
955030,30,150
955198,49,150
955434,143,121
955663,30,150
955757,49,150
955779,49,150
955828,49,150
956180,49,150
956345,30,150
956373,30,150
956400,796,375
956649,49,150
956731,49,150
956793,49,150
956863,49,150
957097,30,150
957166,49,150
957303,30,150
957379,30,150
957712,93,203
958132,30,150
958194,30,150
958213,49,150
958216,30,150
958278,49,150
958436,49,150
958941,30,150
959019,49,150
959063,30,150
959098,894,177
959283,49,150
959714,93,203
961390,49,150
961401,30,150
961490,30,150
961614,49,150
961674,30,150
962049,49,150
962074,30,150
962099,49,150
962433,30,150
962595,49,150
962680,796,375
962780,30,150
962840,49,150
962891,49,150
962916,49,150
962948,49,150
963306,30,150
963401,30,150
963426,30,150
963476,30,150
963734,49,150
964368,30,150
964453,30,150
964758,49,150
964859,49,150
965218,49,150
965364,49,150
965473,30,150
965480,30,150
965529,30,150
965547,30,150
965909,49,150
965954,49,150
966276,30,150
966286,49,150
966289,49,150
966665,49,150
966688,49,150
966697,49,150
966732,49,150
966883,30,150
966936,7373,375
967022,30,150
967103,49,150
967191,835,128
967216,30,150
967385,49,150
967422,30,150
967434,30,150
967745,49,150
967781,30,150
967822,49,150
967932,49,150
967960,30,150
968553,49,150
968820,49,150
968878,924,179
968898,30,150
969005,49,150
969453,49,150
969583,49,150
969741,30,150
970044,30,150
970250,30,150
970594,30,150
970767,30,150
970819,49,150
970848,30,150
970868,30,150
971080,120,95
971099,49,150
971169,49,150
971565,49,150
971696,30,150
971895,30,150
972083,30,150
972473,30,150
972474,30,150
972526,49,150
972543,49,150
972833,30,150
972845,30,150
972903,93,203
973009,30,150
973393,49,150
973522,49,150
973701,30,150
973749,49,150
973784,30,150
974000,30,150
974326,30,150
974481,1900,375
974709,49,150
975266,49,150
975354,30,150
975583,49,150
975853,10,147
975997,49,150
976080,49,150
976645,93,203
976666,30,150
976679,30,150
977202,30,150
977261,30,150
977495,49,150
978010,49,150
978139,819,181
978141,30,150
978224,49,150
978230,49,150
978299,49,150
978522,30,150
978562,30,150
978669,49,150
978714,49,150
978884,30,150
978960,30,150
979016,30,150
979115,49,150
979227,49,150
979344,30,150
979458,49,150
979512,894,177
979549,7373,375
979580,30,150
979692,49,150
979894,49,150
980549,30,150
980573,49,150
980611,49,150
980714,30,150
980973,30,150
981283,30,150
981411,14,113
981918,49,150
981937,49,150
982845,30,150
982897,49,150
982992,49,150
983111,30,150
983147,49,150
983464,30,150
983579,49,150
983604,10,147
983644,49,150
983758,30,150
984095,30,150
984206,49,150
984979,30,150
985063,30,150
985230,49,150
985458,30,150
985851,30,150
985883,30,150
986000,49,150
986061,49,150
986915,30,150
987023,30,150
987320,30,150
987444,30,150
987556,49,150
987635,30,150
987826,30,150
988260,30,150
988308,49,150
988384,49,150
988483,879,185
988522,30,150
988535,49,150
988550,30,150
988573,30,150
988637,10,147
989020,30,150
989128,30,150
989147,30,150
989425,30,150
989589,49,150
989597,30,150
989810,49,150
989849,4167,375
989918,49,150
989966,49,150
990178,30,150
990225,10,147
990229,30,150
990232,30,150
990313,30,150
990418,10,147
990725,49,150
990735,49,150
990819,49,150
991028,831,178
991244,49,150
991325,30,150
991364,30,150
991602,49,150
991979,49,150
992994,30,150
992995,49,150
993596,49,150
993644,30,150
993727,49,150
993967,30,150
994048,49,150
994050,30,150
994056,10,147
994074,819,181
994093,49,150
994125,30,150
994531,49,150
994613,49,150
994839,93,203
994839,30,150
994938,49,150
995141,30,150
995234,49,150
995290,49,150
995535,30,150
995674,49,150
995833,49,150
995896,49,150
995961,49,150
996067,10,147
996301,49,150
996381,30,150
996474,49,150
996547,49,150
996792,49,150
997118,49,150
997199,49,150
997259,30,150
997360,30,150
997585,49,150
997784,841,176
997835,30,150
997915,10,147
998067,49,150
998112,30,150
998148,49,150
998156,49,150
998386,30,150
998680,49,150
998978,851,179
998981,30,150
999042,30,150
999157,6,147
999222,49,150
999419,49,150
999521,30,150
999707,30,150
999731,49,150
999734,30,150
999881,49,150
999989,93,203
1000693,49,150
1000872,49,150
1001100,49,150
1001482,49,150
1001567,30,150
1001585,30,150
1001632,49,150
1001818,30,150
1001948,258,203
1002069,49,150
1002153,30,150
1002241,49,150
1002662,49,150
1003009,49,150
1003027,30,150
1003112,49,150
1003210,49,150
1003501,49,150
1003516,30,150
1003552,30,150
1003575,49,150
1003641,30,150
1003654,93,203
1003680,30,150
1003766,30,150
1005241,819,175
1005334,30,150
1005415,49,150
1005545,10,147
1005644,30,150
1005826,49,150
1006351,30,150
1006617,49,150
1006648,49,150
1006742,49,150
1007094,49,150
1007332,30,150
1007354,49,150
1007458,49,150
1007672,93,203
1007831,30,150
1007962,30,150
1008037,30,150
1008378,49,150
1008832,49,150
1009210,30,150
1009313,10,147
1009400,30,150
1009527,49,150
1009696,30,150
1010009,93,203
1010118,30,150
1010199,30,150
1010215,30,150
1010717,30,150
1010873,10,147
1011380,49,150
1011466,11,106
1011522,30,150
1011630,49,150
1011632,49,150
1011650,30,150
1011723,30,150
1011819,93,203
1011961,30,150
1012176,49,150
1012435,30,150
1012466,30,150
1012578,49,150
1012637,30,150
1012653,30,150
1012883,30,150
1013094,49,150
1013130,49,150
1013466,49,150
1013605,49,150
1013993,30,150
1014468,10,147
1014758,49,150
1015055,49,150
1015167,49,150
1015543,49,150
1015933,919,185
1016376,49,150
1016650,30,150
1016708,859,174
1017051,30,150
1017467,49,150
1017486,49,150
1017531,49,150
1017596,30,150
1017754,30,150
1017768,30,150
1018145,30,150
1018163,30,150
1018281,30,150
1018342,30,150
1018524,30,150
1018573,30,150
1018831,30,150
1018871,49,150
1018895,49,150
1019066,49,150
1019364,30,150
1019489,49,150
1019510,30,150
1019716,49,150
1019876,30,150
1020042,30,150
1020054,49,150
1020524,49,150
1020733,30,150
1020876,30,150
1021042,49,150
1021044,30,150
1021053,30,150
1021379,30,150
1021438,49,150
1021469,30,150
1021522,49,150
1021966,30,150
1021971,49,150
1022002,6,147
1022015,30,150
1022135,49,150
1022190,30,150
1022287,49,150
1022302,30,150
1022354,49,150
1022437,30,150
1022489,10,147
1022587,49,150
1023103,49,150
1023380,30,150
1023488,30,150
1023492,49,150
1023521,30,150
1023630,30,150
1023878,30,150
1023891,30,150
1023931,49,150
1023962,894,177
1024298,30,150
1024425,30,150
1024872,30,150
1025043,30,150
1025219,49,150
1025392,30,150
1025455,30,150
1025545,49,150
1025733,30,150
1026149,49,150
1026314,49,150
1026408,30,150
1026499,49,150
1026660,49,150
1026695,49,150
1027007,30,150
1027135,49,150
1027541,30,150
1027873,30,150
1028055,49,150
1028116,30,150
1028229,49,150
1028324,30,150
1028636,30,150
1028705,49,150
1028776,30,150
1028790,30,150
1028876,30,150
1029010,49,150
1029045,874,187
1029673,30,150
1029811,30,150
1029928,30,150
1030365,49,150
1030940,49,150
1031384,30,150
1031558,30,150
1032057,30,150
1032068,651,137
1032165,30,150
1032166,49,150
1032311,30,150
1032664,10,147
1032677,812,177
1032814,49,150
1033021,49,150
1033086,49,150
1033300,30,150
1033322,30,150
1033340,10,147
1033395,30,150
1033396,49,150
1033558,879,185
1033570,30,150
1033609,30,150
1033611,49,150
1033619,49,150
1033654,49,150
1033716,49,150
1033786,49,150
1033977,49,150
1034230,10,147
1034383,49,150
1034484,49,150
1034802,30,150
1034828,30,150
1035198,49,150
1035396,49,150
1035425,30,150
1035493,30,150
1035602,30,150
1035802,49,150
1035830,49,150
1035928,30,150
1035943,49,150
1035973,49,150
1036081,49,150
1036690,49,150
1036855,49,150
1036911,49,150
1037115,49,150
1037382,30,150
1037393,49,150
1037586,30,150
1037623,30,150
1037840,49,150
1038617,49,150
1038791,831,178
1038871,49,150
1038943,30,150
1039086,49,150
1039160,49,150
1039253,49,150
1039887,49,150
1040087,30,150
1040104,851,179
1040174,30,150
1040263,49,150
1040289,49,150
1040596,30,150
1040703,30,150
1040829,30,150
1041117,49,150
1041336,49,150
1041506,49,150
1041854,30,150
1041958,831,178
1041987,30,150
1041993,30,150
1042290,30,150
1042350,49,150
1042354,10,147
1042365,49,150
1042618,30,150
1042903,859,174
1042918,1900,375
1042935,30,150
1043006,30,150
1043320,49,150
1043322,49,150
1043375,49,150
1043389,30,150
1043639,49,150
1044127,49,150
1044376,49,150
1044777,30,150
1044838,49,150
1044927,49,150
1045050,30,150
1045053,30,150
1045221,49,150
1045450,49,150
1045611,30,150
1045760,10,147
1045786,93,203
1046358,30,150
1046470,49,150
1046492,30,150
1046544,49,150
1046763,30,150
1046780,5,127
1046999,835,128
1047105,10,147
1047239,30,150
1047287,30,150
1047519,49,150
1047585,30,150
1047702,30,150
1048106,93,203
1048204,49,150
1048445,30,150
1048538,49,150
1048664,30,150
1049255,49,150
1049336,30,150
1049394,49,150
1049782,30,150
1049803,49,150
1049805,49,150
1049811,30,150
1050117,30,150
1050242,49,150
1050322,49,150
1050376,30,150
1050397,30,150
1050433,49,150
1050725,841,176
1050779,49,150
1050830,30,150
1050855,49,150
1050976,49,150
1051218,30,150
1051260,49,150
1051348,49,150
1051587,30,150
1051683,30,150
1051793,49,150
1051996,30,150
1052079,49,150
1052079,49,150
1052215,30,150
1052301,49,150
1052377,49,150
1052446,30,150
1052458,49,150
1052567,49,150
1053147,30,150
1053272,30,150
1053881,49,150
1053936,49,150
1054094,30,150
1054130,49,150
1054163,30,150
1054233,30,150
1054756,49,150
1055056,49,150
1055061,49,150
1055104,41,150
1055313,30,150
1055426,30,150
1055585,93,203
1055600,93,203
1055840,30,150
1055895,10,147
1055904,10,147
1056139,30,150
1056179,49,150
1056349,10,147
1056395,30,150
1056457,49,150
1056575,49,150
1056603,30,150
1056697,49,150
1056710,49,150
1056857,49,150
1057128,49,150
1057366,30,150
1057540,30,150
1057631,30,150
1057633,30,150
1057790,30,150
1057878,30,150
1057935,30,150
1058017,30,150
1058044,49,150
1058074,30,150
1058152,49,150
1058463,49,150
1058623,49,150
1059055,49,150
1059972,49,150
1060071,49,150
1060079,30,150
1060113,49,150
1060227,819,181
1060301,30,150
1060407,93,203
1060566,49,150
1060568,796,375
1060682,49,150
1060853,30,150
1061036,49,150
1061142,30,150
1061149,30,150
1061157,49,150
1061281,49,150
1061298,30,150
1061371,49,150
1061403,49,150
1061719,49,150
1061761,49,150
1061794,30,150
1061897,30,150
1062045,30,150
1062144,49,150
1062215,30,150
1062407,49,150
1062745,49,150
1062938,30,150
1063185,49,150
1063235,49,150
1063527,49,150
1063630,30,150
1063866,49,150
1064121,30,150
1064321,49,150
1064568,93,203
1064577,30,150
1064600,30,150
1064916,30,150
1065110,49,150
1065172,30,150
1065191,30,150
1065273,49,150
1065954,30,150
1066441,30,150
1066524,30,150
1066678,49,150
1066762,30,150
1066773,30,150
1066780,30,150
1066821,49,150
1066821,49,150
1066863,49,150
1066948,30,150
1066966,13,109
1067253,30,150
1067314,93,203
1067524,49,150
1067541,49,150
1067617,30,150
1067650,49,150
1067711,30,150
1067731,30,150
1067811,49,150
1068013,4167,375
1068363,49,150
1068507,120,95
1068520,49,150
1068657,30,150
1068679,49,150
1068934,49,150
1069006,49,150
1069177,49,150
1069528,30,150
1069808,30,150
1069881,919,185
1070016,56,203
1070107,30,150
1070187,30,150
1070291,30,150
1070628,49,150
1070716,49,150
1071069,10,147
1071205,30,150
1071215,30,150
1071318,49,150
1071358,49,150
1071395,30,150
1071683,49,150
1072007,30,150
1072120,30,150
1072185,30,150
1072276,30,150
1072367,30,150
1072403,10,147
1072480,49,150
1072576,30,150
1072695,30,150
1072780,30,150
1072847,924,179
1072927,30,150
1073320,30,150
1073446,49,150
1073629,49,150
1073867,49,150
1074062,49,150
1074126,49,150
1074202,30,150
1074256,30,150
1074309,49,150
1074805,30,150
1074893,49,150
1075136,30,150
1075145,30,150
1075228,49,150
1075276,30,150
1075429,30,150
1075641,30,150
1075690,49,150
1075797,30,150
1075850,30,150
1075898,49,150
1075981,49,150
1076057,30,150
1076194,49,150
1076278,49,150
1076401,49,150
1076589,49,150
1076709,49,150
1076832,30,150
1077024,30,150
1077258,30,150
1077700,49,150
1077775,49,150
1078246,30,150
1078332,49,150
1078402,49,150
1078660,93,203
1078665,30,150
1078782,30,150
1078841,49,150
1078990,49,150
1079032,30,150
1079338,49,150
1079509,49,150
1079895,30,150
1079930,49,150
1079966,30,150
1080011,30,150
1080054,49,150
1080214,30,150
1080328,49,150
1080550,30,150
1080571,49,150
1080572,30,150
1080631,30,150
1080722,49,150
1080727,49,150
1081360,30,150
1081516,49,150
1081645,30,150
1081724,49,150
1081965,49,150
1082018,49,150
1082070,49,150
1082239,30,150
1082289,10,147
1082299,30,150
1082376,49,150
1082404,49,150
1082589,30,150
1082657,49,150
1082885,49,150
1083051,30,150
1083161,49,150
1083195,30,150
1083218,49,150
1083610,30,150
1083847,30,150
1084134,49,150
1084306,30,150
1084363,49,150
1084409,30,150
1084422,49,150
1084501,10,147
1084561,30,150
1084710,10,147
1084713,91,203
1084726,49,150
1084989,49,150
1085242,919,185
1085271,30,150
1085539,30,150
1085617,851,179
1085664,49,150
1085807,30,150
1086199,30,150
1086353,49,150
1086387,49,150
1086471,49,150
1086653,49,150
1086665,49,150
1087117,49,150
1087404,49,150
1087444,49,150
1087453,49,150
1088263,30,150
1088487,30,150
1088673,10,147
1088791,49,150
1088916,30,150
1089023,30,150
1089088,49,150
1089144,30,150
1089208,7373,375
1089509,30,150
1090061,30,150
1090141,30,150
1090318,30,150
1090532,30,150
1090592,49,150
1090835,49,150
1090925,30,150
1091008,49,150
1091026,30,150
1091042,30,150
1091083,30,150
1091459,49,150
1091464,30,150
1091497,49,150
1091797,49,150
1092076,49,150
1092159,49,150
1092174,30,150
1092465,49,150
1092507,30,150
1092541,30,150
1092638,93,203
1092722,30,150
1093076,30,150
1093194,30,150
1093280,49,150
1093386,93,203
1093722,30,150
1093875,49,150
1093978,30,150
1094130,49,150
1094142,49,150
1094147,49,150
1094268,49,150
1094409,49,150
1094542,49,150
1094656,30,150
1094659,49,150
1095323,49,150
1095459,30,150
1095571,30,150
1095721,49,150
1095808,30,150
1096326,30,150
1096596,30,150
1096712,93,203
1096714,49,150
1096798,30,150
1096912,30,150
1096984,49,150
1097048,49,150
1097115,30,150
1097120,49,150
1097670,30,150
1097815,49,150
1097859,10,147
1097864,49,150
1097909,30,150
1097988,49,150
1098142,30,150
1098232,10,147
1098286,49,150
1098379,49,150
1098575,874,187
1099309,49,150
1099350,49,150
1099416,49,150
1099559,30,150
1099643,49,150
1099913,10,147
1099918,49,150
1100085,30,150
1100129,49,150
1100334,30,150
1100413,30,150
1100458,49,150
1100879,30,150
1100927,30,150
1100963,49,150
1101028,49,150
1101124,49,150
1101381,49,150
1101418,49,150
1101423,30,150
1101472,49,150
1101476,924,179
1101582,93,203
1101667,49,150
1101684,49,150
1101845,859,174
1101978,30,150
1102599,49,150
1102685,49,150
1102842,93,203
1103546,30,150
1103696,30,150
1103801,30,150
1103831,49,150
1103953,30,150
1104166,30,150
1104260,30,150
1104275,30,150
1104388,49,150
1104464,49,150
1104509,30,150
1104666,879,185
1104689,30,150
1105022,30,150
1106032,30,150
1106067,30,150
1106244,30,150
1106247,10,147
1106326,30,150
1106366,30,150
1106376,30,150
1106499,10,147
1106573,49,150
1106638,49,150
1106653,835,128
1106654,10,147
1106782,49,150
1106969,30,150
1106992,30,150
1107006,30,150
1107154,30,150
1107798,30,150
1107924,49,150
1108347,49,150
1108360,49,150
1108501,30,150
1108549,93,203
1108559,30,150
1109172,49,150
1109191,49,150
1109225,30,150
1109301,49,150
1109414,49,150
1110126,4167,375
1110474,49,150
1110503,30,150
1111171,30,150
1111212,10,147
1111418,49,150
1111703,851,179
1111769,93,203
1111796,30,150
1111957,49,150
1112176,30,150
1112243,30,150
1112254,30,150
1112301,49,150
1112486,49,150
1112591,30,150
1112827,49,150
1112878,30,150
1112889,30,150
1113043,1900,375
1113431,49,150
1113477,49,150
1113604,49,150
1114006,30,150
1114254,49,150
1114298,30,150
1114381,30,150
1114511,49,150
1114709,30,150
1114794,30,150
1114820,49,150
1114976,49,150
1115190,30,150
1115541,30,150
1115730,49,150
1115914,49,150
1116022,49,150
1116376,30,150
1116741,49,150
1116762,30,150
1116774,49,150
1116819,49,150
1116846,49,150
1116984,33,108
1116993,49,150
1117514,49,150
1117590,49,150
1117798,30,150
1118148,49,150
1118227,49,150
1119164,49,150
1119312,819,175
1119932,30,150
1119934,49,150
1119946,30,150
1119964,49,150
1119985,30,150
1119995,49,150
1120181,49,150
1120195,30,150
1120302,841,176
1120427,30,113
1120472,49,150
1120637,49,150
1120870,30,150
1120964,49,150
1121108,49,150
1121115,30,150
1121159,30,150
1121195,49,150
1121464,49,150
1121590,30,150
1121733,30,150
1121743,49,150
1121789,30,150
1122190,30,150
1122246,812,177
1122319,30,150
1122868,30,150
1122880,30,150
1123085,49,150
1123151,30,150
1123389,49,150
1123468,30,150
1123871,49,150
1124073,30,150
1124192,30,150
1124524,30,150
1124658,30,150
1124886,49,150
1125425,894,177
1125451,49,150
1125663,30,150
1125840,30,150
1125959,30,150
1126077,30,150
1126200,30,150
1126708,30,150
1126753,874,187
1126795,30,150
1126997,49,150
1127172,30,150
1127340,93,203
1127514,30,150
1127547,49,150
1127929,30,150
1128099,49,150
1128163,924,179
1128228,49,150
1128351,30,150
1128435,120,95
1128659,49,150
1128733,49,150
1128970,30,150
1129002,49,150
1129571,49,150
1129577,30,150
1129731,49,150
1129808,49,150
1129816,30,150
1129840,30,150
1129951,49,150
1130014,49,150
1130235,30,150
1130260,49,150
1130546,30,150
1130548,30,150
1130748,49,150
1131049,30,150
1131631,30,150
1131704,30,150
1131835,49,150
1132028,49,150
1132100,30,150
1132453,6,147
1132645,49,150
1132904,49,150
1133154,30,150
1133820,30,150
1133851,30,150
1133915,30,150
1134037,30,150
1134114,30,150
1134176,49,150
1134250,30,150
1134300,49,150
1134324,49,150
1134326,30,150
1134967,49,150
1134967,30,150
1134983,49,150
1135071,49,150
1135174,49,150
1135446,49,150
1135802,49,150
1136367,30,150
1136503,30,150
1136537,796,375
1136636,49,150
1136672,30,150
1136850,49,150
1137479,30,150
1137743,49,150
1137857,49,150
1137961,49,150
1137963,30,150
1138328,30,150
1138537,49,150
1138686,30,150
1138803,10,147
1138816,49,150
1139034,30,150
1139037,49,150
1139390,30,150
1139594,49,150
1139693,30,150
1139881,30,150
1139964,30,150
1140186,49,150
1140300,30,150
1140719,49,150
1140880,30,150
1141075,30,150
1141217,30,150
1141367,49,150
1141466,49,150
1141764,30,150
1141787,30,150
1141805,49,150
1141835,49,150
1141988,49,150
1142141,859,174
1142206,49,150
1142435,30,150
1142551,49,150
1142572,30,150
1142636,30,150
1142745,49,150
1143206,49,150
1143616,49,150
1143929,49,150
1143986,30,150
1144029,30,150
1144153,30,150
1144201,30,150
1144379,30,150
1144637,49,150
1144964,49,150
1145056,49,150
1145292,30,150
1145840,30,150
1146019,30,150
1146178,49,150
1146184,49,150
1146564,10,147
1146665,30,150
1146673,49,150
1146684,30,150
1146759,4167,375
1146858,49,150
1146927,49,150
1146939,49,150
1146982,30,150
1147375,30,150
1147639,49,150
1147976,30,150
1148111,49,150
1148111,49,150
1148205,812,177
1148292,49,150
1148395,30,150
1148956,30,150
1149000,30,150
1149508,49,150
1149612,30,150
1149717,30,150
1149734,30,150
1149868,30,150
1149869,49,150
1150091,49,150
1150268,30,150
1150816,49,150
1151298,49,150
1151549,49,150
1151973,30,150
1152352,30,150
1152414,30,150
1152718,30,150
1152753,49,150
1152783,7373,375
1152947,49,150
1153250,10,147
1153391,30,150
1153444,30,150
1153595,49,150
1153726,49,150
1153865,49,150
1154458,49,150
1154507,49,150
1154722,30,150
1154778,30,150
1155047,6,147
1155063,49,150
1155300,49,150
1155389,49,150
1155523,49,150
1155832,49,150
1155855,30,150
1156129,49,150
1156335,49,150
1156632,49,150
1156676,49,150
1156797,30,150
1156804,1900,375
1156810,49,150
1156873,49,150
1157116,49,150
1157147,49,150
1157421,30,150
1157665,49,150
1157742,30,150
1157876,30,150
1158086,49,150
1158295,30,150
1158457,49,150
1159078,49,150
1159589,49,150
1159604,796,375
1159638,30,150
1159690,30,150
1160158,879,185
1160263,49,150
1160281,49,150
1160294,30,150
1160819,30,150
1160880,30,150
1161042,30,150
1161664,49,150
1161830,93,203
1161851,49,150
1161870,30,150
1162229,49,150
1162321,49,150
1162476,30,150
1162753,49,150
1163189,30,150
1163348,30,150
1163380,30,150
1163507,30,150
1163617,30,150
1163727,93,203
1164276,49,150
1164285,30,150
1164430,49,150
1164616,30,150
1164661,49,150
1164662,30,150
1164682,49,150
1164787,96,203
1164802,30,150
1164833,49,150
1164837,30,150
1164905,30,150
1165000,49,150
1165026,93,203
1165039,49,150
1165152,49,150
1166137,30,150
1166199,49,150
1166292,30,150
1166318,30,150
1166327,30,150
1166437,49,150
1166504,30,150
1166646,30,150
1166819,30,150
1167010,49,150
1167532,10,147
1167619,30,150
1167661,30,150
1167717,49,150
1168281,30,150
1168388,49,150
1168393,49,150
1168468,49,150
1168469,831,178
1168858,49,150
1169603,10,147
1169617,30,150
1169897,49,150
1169902,49,150
1169911,49,150
1169922,30,150
1170137,49,150
1170337,30,150
1170427,49,150
1170457,835,128
1170474,30,150
1170657,49,150
1170669,49,150
1170802,49,150
1170895,49,150
1171813,49,150
1171855,30,150
1171876,30,150
1171995,30,150
1172123,10,147
1172266,49,150
1172287,49,150
1172300,30,150
1172538,30,150
1172800,49,150
1172835,49,150
1172849,49,150
1172860,30,150
1173347,30,150
1173364,49,150
1173463,49,150
1173547,49,150
1173847,30,150
1174007,49,150
1174058,120,95
1174148,49,150
1174249,30,150
1174251,30,150
1174299,30,150
1174628,49,150
1174684,49,150
1174957,30,150
1174961,819,181
1175060,10,147
1175078,49,150
1175200,30,150
1175347,49,150
1175436,120,203
1175474,30,150
1175567,30,150
1175749,49,150
1175793,30,150
1175924,30,150
1176279,30,150
1176302,49,150
1176977,30,150
1177018,30,150
1177164,30,150
1177337,49,150
1177339,30,150
1177692,30,150
1177724,93,203
1178034,10,147
1178357,30,150
1178392,49,150
1178790,30,150
1179531,49,150
1179679,30,150
1179882,93,203
1179896,30,150
1180059,30,150
1180200,49,150
1180326,30,150
1180406,30,150
1180506,30,150
1180588,30,150
1180680,30,150
1181169,819,175
1181479,49,150
1181488,93,203
1181496,919,185
1181542,30,150
1181693,10,147
1182228,49,150
1182364,49,150
1182519,49,150
1182955,49,150
1183196,30,150
1183426,49,150
1183435,30,150
1183861,10,147
1183864,30,150
1183911,30,150
1183938,30,150
1183966,30,150
1183973,30,150
1184126,49,150
1184205,30,150
1184450,30,150
1184478,30,150
1184607,30,150
1184913,49,150
1185182,49,150
1185504,30,150
1185675,30,150
1185721,49,150
1185925,49,150
1185987,49,150
1186235,16,91
1186308,30,150
1186486,93,203
1186497,10,147
1186870,841,176
1187400,49,150
1187558,30,150
1187596,49,150
1187690,49,150
1187756,49,150
1187859,30,150
1187925,12,104
1188171,49,150
1188441,49,150
1188571,49,150
1188853,10,147
1189394,49,150
1189399,30,150
1189408,49,150
1189765,30,150
1189967,30,150
1190122,30,150
1190469,30,150
1191568,30,150
1191655,30,150
1191743,30,150
1191798,49,150
1191878,30,150
1192089,30,150
1192375,49,150
1192692,30,150
1192712,49,150
1192946,30,150
1193099,812,177
1193429,30,150
1193450,30,150
1193713,30,150
1193794,30,150
1193878,49,150
1193986,49,150
1194019,49,150
1194112,49,150
1194442,49,150
1194683,49,150
1194750,894,177
1194918,30,150
1194951,30,150
1195208,30,150
1195259,49,150
1195345,49,150
1195460,30,150
1195545,49,150
1195767,49,150
1195927,30,150
1196289,30,150
1196306,49,150
1196319,30,150
1196336,49,150
1196469,30,150
1196548,49,150
1196938,30,150
1196948,30,150
1197088,49,150
1197176,49,150
1197196,49,150
1197212,49,150
1197355,30,150
1197819,30,150
1197869,49,150
1198255,93,203
1198455,49,150
1198483,49,150
1198657,49,150
1198690,30,150
1199223,30,150
1199761,10,147
1199837,49,150
1199858,30,150
1200086,30,150
1200195,49,150
1200199,49,150
1200271,30,150
1200311,49,150
1200472,30,150
1200519,859,174
1200816,49,150
1200886,49,150
1201243,30,150
1201304,10,147
1201503,49,150
1201557,30,150
1201661,49,150
1201690,831,178
1201760,49,150
1201909,30,150
1202020,851,179
1202022,30,150
1202242,30,150
1202356,10,147
1202376,30,150
1202743,30,150
1202749,4167,375
1202794,852,181
1202959,49,150
1202959,49,150
1202960,30,150
1203028,30,150
1203491,49,150
1203616,30,150
1203720,49,150
1204087,30,150
1204186,30,150
1204423,49,150
1204619,30,150
1204675,49,150
1204774,864,185
1204795,870,175
1204821,894,177
1205128,30,150
1205331,49,150
1205445,30,150
1205700,30,150
1205752,30,150
1205820,49,150
1205833,30,150
1205834,172,147
1206038,30,150
1206364,49,150
1206382,30,150
1206557,49,150
1206792,49,150
1207026,49,150
1207161,49,150
1207175,49,150
1207224,49,150
1207415,30,150
1207687,829,179
1207843,628,177
1207900,697,187
1207984,30,150
1208191,30,150
1208335,49,150
1208354,30,150
1208357,30,150
1208563,49,150
1208632,49,150
1208781,30,150
1208910,49,150
1208920,30,150
1208967,49,150
1209019,1900,375
1209721,30,150
1209924,10,147
1210233,30,150
1210291,30,150
1210366,30,150
1210673,49,150
1210718,30,150
1210932,30,150
1210972,49,150
1210996,30,150
1211093,30,150
1211230,49,150
1211412,30,150
1211567,49,150
1211630,49,150
1211763,49,150
1211862,30,150
1211868,49,150
1211946,49,150
1212149,30,150
1212282,10,147
1212302,49,150
1212439,30,150
1212745,950,174
1212978,30,150
1213325,819,181
1213729,30,150
1213746,93,203
1213991,93,203
1214055,49,150
1214305,49,150
1214449,49,150
1214888,49,150
1214997,30,150
1215089,30,150
1215167,49,150
1215190,30,150
1215348,30,150
1215446,49,150
1215648,49,150
1216084,49,150
1216644,49,150
1216716,30,150
1217255,49,150
1217723,49,150
1217747,49,150
1217749,841,176
1217996,49,150
1218100,49,150
1218266,49,150
1218458,49,150
1218542,49,150
1218765,49,150
1219134,10,147
1219199,30,150
1219272,49,150
1219284,30,150
1219399,30,150
1219420,30,150
1219526,49,150
1219559,30,150
1219604,877,185
1219955,49,150
1220143,49,150
1220478,49,150
1220618,49,150
1220645,30,150
1220767,49,150
1220785,30,150
1221006,30,150
1221047,30,150
1221107,49,150
1221196,30,150
1221272,30,150
1221302,30,150
1221512,49,150
1222250,30,150
1222292,30,150
1222384,30,150
1222502,49,150
1222542,30,150
1222652,30,150
1222729,30,150
1222761,49,150
1222988,30,150
1223070,835,128
1223342,49,150
1223380,30,150
1223381,49,150
1223581,49,150
1223588,6,147
1224024,49,150
1224095,30,150
1224183,30,150
1224243,831,178
1224689,49,150
1224755,93,203
1224848,30,150
1225074,30,150
1225462,49,150
1225559,49,150
1225780,677,176
1225848,30,150
1225879,49,150
1226000,874,187
1226124,30,150
1226213,49,150
1226337,30,150
1226371,49,150
1226437,30,150
1226557,30,150
1226693,10,147
1226920,30,150
1227385,49,150
1227390,49,150
1227557,30,150
1227573,30,150
1227746,143,121
1227804,49,150
1227875,10,147
1227992,30,150
1228061,49,150
1228164,49,150
1228315,30,150
1228353,93,203
1228504,49,150
1228550,49,150
1228985,49,150
